source_idx,target_idx,weight
968,2559,0.7236371040344238
969,1308,0.7499380111694336
969,1324,0.6726260185241699
970,1600,0.7518908977508545
970,3051,0.7356278896331787
971,2033,0.7497904300689697
971,1093,0.7329033017158508
972,3019,0.750090479850769
972,1256,0.7142331004142761
972,1316,0.6852741241455078
972,2694,0.6844394207000732
972,3224,0.6752802133560181
973,1351,0.7572723627090454
973,3104,0.7372705936431885
974,2853,0.6021437644958496
975,2324,0.8117128014564514
975,2131,0.7931826710700989
975,2535,0.7928143739700317
975,2548,0.7916557788848877
975,2162,0.7894964218139648
975,2021,0.7867581844329834
975,2421,0.7858959436416626
975,1173,0.7848865985870361
976,2656,0.8010439276695251
976,1265,0.7976621389389038
976,1290,0.7905393838882446
976,3205,0.7706155776977539
976,3177,0.7668275833129883
976,1151,0.7593104839324951
976,3179,0.7572250962257385
976,3193,0.75039142370224
976,1600,0.7487056255340576
976,2721,0.7481356263160706
977,2531,0.7932841777801514
977,2411,0.7545530796051025
977,2746,0.7384771108627319
977,2956,0.7174192667007446
979,3295,0.8468745946884155
979,2031,0.8289915323257446
979,2328,0.8140069842338562
979,2832,0.7563058137893677
979,2674,0.7536917924880981
980,2621,0.9253406524658203
980,1948,0.7773294448852539
980,1793,0.7568473815917969
980,1168,0.7556365728378296
982,2397,0.8209148645401001
982,1622,0.8181143999099731
982,3014,0.8049776554107666
982,3204,0.8045733571052551
982,2924,0.8029356002807617
982,1127,0.8012586236000061
982,2072,0.8011751174926758
984,1240,0.6623104810714722
986,1618,0.8663036823272705
986,2283,0.8607379198074341
986,2308,0.8380823135375977
986,2322,0.8379172086715698
986,2557,0.7780519723892212
987,1111,0.8791812062263489
987,1104,0.87441086769104
987,2401,0.8394641876220703
987,2422,0.8282988667488098
987,1677,0.8274419903755188
987,1782,0.8271493911743164
987,2294,0.8258917331695557
987,2427,0.8234601020812988
987,1586,0.8191907405853271
987,2563,0.8111565113067627
988,2424,0.8282024264335632
988,2409,0.8201411962509155
988,3310,0.8149468302726746
988,2922,0.8081424832344055
988,2935,0.8028975129127502
988,2324,0.8005540370941162
988,1823,0.7935689091682434
988,1059,0.7918611764907837
988,2732,0.7857373356819153
988,1166,0.7829103469848633
989,2300,0.6836681962013245
989,2660,0.6808254718780518
990,1128,0.7566084265708923
993,2693,0.8551408052444458
993,1881,0.8143772482872009
993,2393,0.8134366869926453
993,2702,0.8075584769248962
993,3173,0.806347131729126
993,1335,0.8016364574432373
993,1273,0.7871088981628418
993,2317,0.785790205001831
993,1619,0.7778221368789673
994,1108,0.6614173650741577
995,2236,0.75680011510849
995,1317,0.7151700258255005
995,3128,0.6904496550559998
997,2850,0.9205243587493896
997,3127,0.9205243587493896
997,2036,0.7669415473937988
997,2824,0.7490594387054443
997,1844,0.7481055855751038
997,1748,0.7332992553710938
998,1274,0.6853558421134949
998,1854,0.6128301620483398
999,2657,0.9509142637252808
999,1079,0.8979153037071228
999,2387,0.765836238861084
1000,1417,0.7012252807617188
1001,2513,0.8031244277954102
1001,3235,0.7940360903739929
1001,1366,0.7936918139457703
1001,1739,0.7650651931762695
1001,1118,0.7580122351646423
1001,3018,0.7566594481468201
1001,1850,0.7534549236297607
1001,2789,0.7531721591949463
1002,3217,0.6546955108642578
1004,2206,0.8365163803100586
1004,1890,0.7988213300704956
1004,1889,0.7973052263259888
1004,1027,0.7850462198257446
1004,2762,0.7742461562156677
1004,1314,0.7711751461029053
1004,2462,0.7600417137145996
1005,1116,0.7024984359741211
1005,2014,0.6495600938796997
1006,2887,0.6674485206604004
1007,1174,0.8395247459411621
1007,1104,0.8348714113235474
1007,2197,0.8191455602645874
1007,2234,0.8190264701843262
1007,1823,0.8166463971138
1007,2397,0.8139618635177612
1007,1415,0.8133819103240967
1007,1139,0.8042920827865601
1007,1586,0.8023130297660828
1009,1536,0.7983307838439941
1009,1087,0.7469252347946167
1011,1249,0.785372793674469
1012,1012,1.0
1012,1027,0.7804701328277588
1012,2830,0.7764503955841064
1012,2160,0.7673518657684326
1013,3119,0.747772216796875
1013,1578,0.747772216796875
1013,1963,0.7290008068084717
1013,3143,0.7278580665588379
1013,1208,0.7131143808364868
1015,1540,0.6081703901290894
1016,2650,0.7092464566230774
1016,1665,0.7061732411384583
1016,1539,0.700090229511261
1017,2384,0.6141369342803955
1017,2644,0.5911545753479004
1018,2199,0.7284488081932068
1019,3111,0.9999997615814209
1019,1903,0.7409586906433105
1020,2331,0.79511559009552
1021,1184,0.7083253860473633
1022,2061,0.7217541933059692
1022,1420,0.7180147171020508
1023,1533,0.7332628965377808
1023,2419,0.7107123732566833
1024,1573,0.7768217325210571
1024,1975,0.7439223527908325
1024,1596,0.7424258589744568
1024,3121,0.7411097288131714
1024,1041,0.7356405258178711
1025,2588,0.6441148519515991
1026,3061,0.8593300580978394
1026,2894,0.7298156023025513
1026,1508,0.7156237363815308
1027,1495,0.804987370967865
1027,2830,0.7895429134368896
1027,2578,0.7874292135238647
1027,3000,0.7804701328277588
1027,3262,0.7787601947784424
1029,1401,0.7611457705497742
1029,2290,0.7591902017593384
1031,2758,0.6771200299263
1033,1801,0.6813549995422363
1035,2511,0.797182559967041
1035,2125,0.7948237657546997
1035,2516,0.777050256729126
1036,1417,0.7437010407447815
1036,2136,0.6381211280822754
1036,2664,0.6099398136138916
1037,1303,0.7339075803756714
1038,2309,0.8200622797012329
1038,1141,0.8089816570281982
1038,2021,0.7859435081481934
1038,2386,0.7757869958877563
1038,2780,0.7739431262016296
1038,1344,0.7640005350112915
1039,2550,0.6840389966964722
1040,1110,0.7399371862411499
1040,2051,0.7228431701660156
1041,2121,0.7264705300331116
1042,2546,0.7287429571151733
1042,1766,0.7245869636535645
1042,2284,0.7003740072250366
1044,2068,0.6932264566421509
1045,1214,0.6884639859199524
1045,1640,0.681262731552124
1045,1568,0.633812665939331
1046,1596,0.7344587445259094
1046,3285,0.6811627149581909
1046,2584,0.6779734492301941
1046,1615,0.6729634404182434
1047,1047,1.0
1048,2285,0.720068097114563
1048,1208,0.7100829482078552
1049,2463,0.7486653327941895
1051,1769,0.7344982028007507
1051,2078,0.7266027927398682
1051,1198,0.7183278799057007
1052,2646,0.7045644521713257
1052,1082,0.7002084255218506
1052,3305,0.6968908309936523
1053,2494,0.7783681154251099
1053,2123,0.7687077522277832
1053,1960,0.7374687194824219
1053,1687,0.7348455786705017
1054,2840,0.7646745443344116
1054,2006,0.73758864402771
1054,1244,0.7246320843696594
1054,2592,0.7151543498039246
1055,2818,0.7118359804153442
1059,3094,0.844791054725647
1059,1793,0.8163745999336243
1059,3192,0.806490421295166
1059,1229,0.7943793535232544
1059,1475,0.792075514793396
1059,2569,0.7902668714523315
1060,2063,0.7799222469329834
1060,2350,0.764910101890564
1060,2714,0.7628967761993408
1060,1515,0.755542516708374
1060,3218,0.755542516708374
1060,1421,0.7519177198410034
1060,1336,0.7433763146400452
1061,2188,0.7842422127723694
1063,2162,0.7849597930908203
1063,1318,0.7806655168533325
1064,1933,0.7315961718559265
1064,1735,0.7197495698928833
1065,1065,1.0
1066,2688,0.993532121181488
1066,1804,0.7597018480300903
1066,1985,0.7448835372924805
1066,1403,0.7240468263626099
1066,2704,0.7220426797866821
1066,3072,0.7201065421104431
1068,1134,0.7194448709487915
1070,2169,0.7790035605430603
1070,1611,0.7593551874160767
1070,1737,0.7549031376838684
1070,1272,0.7464687824249268
1070,2858,0.7396891117095947
1071,2189,0.821873664855957
1071,2535,0.8089920282363892
1071,2594,0.7980490922927856
1071,2101,0.7750009894371033
1072,1278,0.9999998807907104
1072,2403,0.6404654383659363
1072,3164,0.6125960350036621
1073,2535,0.8162057399749756
1073,2153,0.7927041053771973
1073,2021,0.7834862470626831
1073,1964,0.7822795510292053
1073,2964,0.7709326148033142
1073,2551,0.7704472541809082
1074,2817,0.7914394736289978
1074,3121,0.757302463054657
1074,2269,0.7570192813873291
1074,2934,0.7344304323196411
1074,2297,0.7344304323196411
1076,2579,0.7807281613349915
1076,3190,0.7602909207344055
1076,2859,0.7593363523483276
1077,1080,0.7544387578964233
1077,2499,0.747107982635498
1079,2657,0.8398206233978271
1080,1855,0.7782871127128601
1080,3290,0.7544387578964233
1081,1650,0.709306001663208
1081,2658,0.6704971790313721
1081,3171,0.6146349310874939
1082,1723,0.7332353591918945
1082,2494,0.7100774645805359
1084,2344,0.7988765239715576
1084,2513,0.7847416996955872
1084,3328,0.7710059881210327
1084,1717,0.7710059881210327
1084,3030,0.7648032903671265
1084,1366,0.7583692073822021
1084,2789,0.7517237663269043
1084,2063,0.7452182769775391
1084,2279,0.7444421052932739
1085,1280,0.7284137010574341
1085,3103,0.7108142971992493
1085,2737,0.70771324634552
1086,1701,0.709333598613739
1086,2592,0.7039458751678467
1087,2753,0.7517925500869751
1087,1931,0.729733943939209
1088,1249,0.8173918724060059
1088,2196,0.7892508506774902
1088,1233,0.7887241840362549
1088,1654,0.7717071771621704
1088,2684,0.7499840259552002
1088,1919,0.7463877201080322
1088,1462,0.7411962747573853
1089,2717,0.7163580656051636
1089,1872,0.6616228818893433
1090,3017,0.9999998807907104
1090,1111,0.807746410369873
1090,1551,0.7916751503944397
1090,2563,0.7913744449615479
1091,2438,0.786343514919281
1091,1545,0.7528928518295288
1091,2486,0.7468475699424744
1092,1839,0.7391425371170044
1092,2766,0.7000032663345337
1092,2885,0.6903684139251709
1092,3211,0.6716960668563843
1093,2033,0.8840145468711853
1093,2737,0.7359938621520996
1093,2456,0.735291063785553
1093,3317,0.7329033017158508
1093,3031,0.7206956148147583
1094,2137,0.7610907554626465
1094,3239,0.7123950719833374
1095,1344,0.7743279933929443
1095,2279,0.7657957673072815
1096,2078,0.705247163772583
1096,1790,0.6893467903137207
1097,2408,0.7517180442810059
1098,3230,0.6966352462768555
1099,2310,0.7376904487609863
1099,2086,0.731370747089386
1101,2967,0.7053378224372864
1104,2422,0.8437588810920715
1104,1111,0.8411768078804016
1104,2283,0.8393837809562683
1104,2141,0.8346679210662842
1104,3295,0.8298832178115845
1104,2397,0.8239368200302124
1104,2355,0.8234603404998779
1105,2153,0.7963907718658447
1105,2289,0.7945999503135681
1105,2461,0.793893575668335
1105,1960,0.7901179790496826
1105,2427,0.7869400978088379
1105,2713,0.7826548218727112
1106,3253,0.6939646601676941
1106,1179,0.687789797782898
1106,1294,0.6818849444389343
1107,1161,0.7738166451454163
1107,3028,0.7737083435058594
1107,1241,0.7574518918991089
1108,1525,0.6729201078414917
1109,1550,0.7790958881378174
1109,1911,0.7180256843566895
1110,3299,0.7956792116165161
1110,1935,0.7554672360420227
1110,2491,0.7517644166946411
1111,1677,0.8393557071685791
1111,2401,0.8185611963272095
1111,2294,0.8149202466011047
1111,3017,0.807746410369873
1111,1812,0.8060363531112671
1111,1586,0.8047468066215515
1111,2786,0.801521897315979
1112,1894,0.7116534113883972
1113,1120,0.8020046949386597
1113,1468,0.7522716522216797
1113,1337,0.72358238697052
1114,2939,0.6809532642364502
1115,3147,0.6438531875610352
1116,3345,0.7076915502548218
1116,2586,0.7007992267608643
1116,1410,0.6907471418380737
1118,2344,0.7764321565628052
1118,1366,0.7261285781860352
1121,1144,0.7557526230812073
1121,1292,0.7534171342849731
1121,3121,0.7509968280792236
1121,2816,0.7505865693092346
1121,2724,0.7504346966743469
1123,3355,0.9999998211860657
1123,3296,0.7720505595207214
1123,2078,0.7073497772216797
1123,3132,0.7045882940292358
1124,1457,0.7398920059204102
1125,3280,0.935460090637207
1125,1726,0.7278239130973816
1125,3134,0.7255353927612305
1125,1827,0.7249899506568909
1125,3197,0.7144793272018433
1125,2353,0.6896040439605713
1127,1634,0.8371061086654663
1127,2397,0.8141273260116577
1127,1613,0.8132830858230591
1127,1823,0.8107373714447021
1127,2732,0.8094127178192139
1127,1139,0.8064256906509399
1128,2548,0.8013548254966736
1128,1173,0.7781070470809937
1128,2280,0.7716224193572998
1128,3259,0.7693787813186646
1128,2473,0.7652699947357178
1128,3021,0.7600569725036621
1128,2479,0.7517443895339966
1128,2359,0.7474446296691895
1131,2351,0.7603077292442322
1133,2487,0.8119606971740723
1133,1639,0.8055918216705322
1133,1361,0.8031265735626221
1133,2565,0.7965117692947388
1133,1607,0.7899153828620911
1133,1716,0.7880432605743408
1133,1330,0.7851376533508301
1133,1637,0.784555971622467
1133,1372,0.7845498919487
1134,1830,0.7754486799240112
1134,1608,0.7269886136054993
1135,3159,0.6528449654579163
1136,2508,0.7869926691055298
1137,1671,0.7973865866661072
1137,1829,0.7689692378044128
1137,1190,0.7628114223480225
1137,2056,0.7397823333740234
1137,3075,0.7355135679244995
1139,1415,0.8219167590141296
1139,2398,0.818860650062561
1139,1823,0.8063172698020935
1139,1917,0.8051844835281372
1139,1387,0.8047364950180054
1139,1456,0.7987550497055054
1140,1820,0.7607892155647278
1140,2558,0.7185063362121582
1140,3333,0.707399845123291
1141,2309,0.86930251121521
1141,2303,0.8308683633804321
1141,1812,0.8202694654464722
1141,1634,0.8182404637336731
1141,1344,0.8074466586112976
1141,2412,0.8063178658485413
1141,1253,0.8044629693031311
1141,2445,0.8040686249732971
1141,1401,0.8007597923278809
1141,1709,0.7985184788703918
1141,1167,0.7969806790351868
1142,2335,0.7909899950027466
1144,1171,0.9306679964065552
1145,1972,0.7505010366439819
1147,1241,0.7537136673927307
1150,1619,0.8113455772399902
1150,1834,0.7671669721603394
1151,1242,0.7767699956893921
1151,2656,0.7550951838493347
1151,2296,0.7434322834014893
1151,3121,0.7424312233924866
1153,3327,0.7002304792404175
1154,2191,0.8029425144195557
1155,1155,1.0
1155,1372,0.7807061672210693
1155,1824,0.7409940958023071
1156,1250,0.7510066032409668
1157,2195,0.7213371992111206
1157,2201,0.6928318738937378
1158,1192,0.7460775375366211
1158,1900,0.7128763794898987
1159,1901,0.8172191381454468
1159,2575,0.8086183667182922
1159,1826,0.789354681968689
1159,3259,0.7638581395149231
1159,2318,0.7601189613342285
1161,3028,0.8227678537368774
1161,2445,0.7975059747695923
1161,1605,0.7945806384086609
1161,2421,0.7940174341201782
1161,3002,0.7927806377410889
1161,2324,0.7870608568191528
1161,1902,0.7847810983657837
1161,2380,0.7795219421386719
1161,2389,0.7728468179702759
1162,2676,0.7809179425239563
1162,2139,0.7772477865219116
1162,1166,0.7688181400299072
1163,1608,0.7446469068527222
1163,1843,0.7261025905609131
1163,2124,0.7095662355422974
1164,3022,0.6710014343261719
1166,2004,0.8026801347732544
1166,2409,0.7724267244338989
1166,1394,0.7553052306175232
1167,2309,0.8408864736557007
1167,2303,0.8310887217521667
1167,1313,0.8043159246444702
1167,2348,0.7966288328170776
1167,2693,0.791051983833313
1167,1671,0.7874097228050232
1168,2153,0.7709444761276245
1168,2922,0.7660599946975708
1169,2676,0.7887495756149292
1169,2259,0.7466846108436584
1169,2607,0.7349367737770081
1170,2070,0.6735535860061646
1172,2397,0.8438059091567993
1172,3204,0.8063027262687683
1172,1576,0.7672688961029053
1173,1485,0.7799062728881836
1173,2386,0.7751495242118835
1173,1215,0.7740960121154785
1173,1453,0.771040141582489
1173,1630,0.7675366401672363
1173,2829,0.7651432752609253
1174,2197,0.7952172756195068
1174,2139,0.7783520221710205
1174,2190,0.769279956817627
1174,2234,0.765968918800354
1174,2463,0.761217474937439
1174,2059,0.7491267919540405
1176,1523,0.7429852485656738
1176,3356,0.7360107898712158
1177,1820,0.763714075088501
1177,1935,0.7610198855400085
1177,1299,0.7413410544395447
1178,2645,0.7203391790390015
1178,2147,0.716456413269043
1178,2447,0.7131263017654419
1179,1284,0.7490817904472351
1179,1235,0.676515519618988
1180,1402,0.8018540143966675
1183,2546,0.7028521299362183
1184,2236,0.7558193802833557
1184,1846,0.7456690669059753
1185,2503,0.6983325481414795
1185,1788,0.6751497983932495
1186,2731,0.7319197058677673
1186,3197,0.7273329496383667
1186,1315,0.6499215960502625
1187,1826,0.719921886920929
1187,3021,0.7055311799049377
1189,2438,0.786918044090271
1189,1397,0.7270089983940125
1189,2586,0.7205315828323364
1189,1636,0.7185481786727905
1189,3114,0.7185481786727905
1190,1933,0.8019489049911499
1190,1605,0.7907835841178894
1190,1836,0.774207353591919
1190,1646,0.7607945799827576
1190,1935,0.7570241689682007
1190,1550,0.755852460861206
1191,3291,0.6740293502807617
1191,1620,0.6715404987335205
1191,1852,0.6559668183326721
1192,2359,0.7479329109191895
1193,1250,0.826021671295166
1193,2517,0.7920586466789246
1193,3102,0.7691659927368164
1193,2454,0.7635958194732666
1193,1737,0.7547317743301392
1193,2456,0.7450768947601318
1194,3304,0.7260956168174744
1195,1764,0.6560795307159424
1196,2088,0.7079600095748901
1196,2946,0.7055760622024536
1196,1653,0.7016903758049011
1196,1635,0.6881868243217468
1197,2645,0.768744945526123
1197,1366,0.7564483880996704
1197,3030,0.7486456632614136
1197,2091,0.7407305240631104
1197,2789,0.7381348013877869
1198,1635,0.6522411108016968
1200,2832,0.7232708930969238
1202,3221,0.8312815427780151
1202,2563,0.8114242553710938
1202,3204,0.8073923587799072
1202,3136,0.7982922792434692
1202,1570,0.7982922792434692
1202,2589,0.795647382736206
1202,1782,0.7864757180213928
1202,2401,0.785546064376831
1202,2428,0.7819766402244568
1203,2293,0.7924391031265259
1203,2589,0.7883971333503723
1203,3273,0.7653805017471313
1203,3097,0.7589313983917236
1203,2228,0.7542189359664917
1206,1224,0.6464449167251587
1206,2845,0.6458094120025635
1208,1250,0.7565063238143921
1210,2505,0.6698922514915466
1211,2198,0.6562743186950684
1212,1421,0.7488352060317993
1212,1864,0.72873854637146
1212,2795,0.7172940969467163
1212,2065,0.7160654067993164
1212,1336,0.706575870513916
1212,1684,0.7001096606254578
1213,2380,0.7860219478607178
1213,2175,0.7858195304870605
1213,2277,0.7794163227081299
1213,3261,0.7646539211273193
1213,2995,0.7606366872787476
1214,2636,0.6752343773841858
1214,2791,0.5925894975662231
1215,2816,0.7644407749176025
1215,2051,0.7631814479827881
1215,2707,0.7427763938903809
1215,1276,0.741779088973999
1216,1640,0.6954763531684875
1216,3344,0.622668981552124
1217,1616,0.7397791743278503
1217,2707,0.7212322950363159
1218,2930,0.6648964881896973
1219,3340,0.7596299648284912
1219,2248,0.7493869066238403
1219,2997,0.7432178258895874
1219,1600,0.7407010793685913
1219,2041,0.7358673214912415
1221,2342,0.7675231695175171
1222,1468,0.729632556438446
1223,1257,0.7405800819396973
1223,2130,0.718569278717041
1225,1855,0.7922086715698242
1225,2541,0.7740913033485413
1225,2179,0.7414393424987793
1225,1863,0.7257070541381836
1226,2588,0.7022181749343872
1229,1241,0.7667381763458252
1230,2537,0.6964327096939087
1230,1957,0.6845139265060425
1233,1249,0.864539623260498
1233,1387,0.8273382186889648
1233,2196,0.8114172220230103
1233,1462,0.8081459403038025
1233,2480,0.794588029384613
1233,2314,0.7926523685455322
1233,1656,0.78440260887146
1233,2343,0.7784396409988403
1233,1934,0.7740925550460815
1233,1654,0.7736203670501709
1233,2684,0.773279070854187
1234,3059,0.7022822499275208
1234,3260,0.7022822499275208
1234,1562,0.7022822499275208
1235,1304,0.6685842275619507
1235,1284,0.6573119759559631
1236,1274,0.6716195344924927
1236,1875,0.660072922706604
1236,2784,0.6209373474121094
1236,1384,0.6164175868034363
1237,2156,0.7330092787742615
1237,1504,0.7134647369384766
1237,1443,0.7104270458221436
1239,1740,0.674176037311554
1239,2823,0.6513456106185913
1240,2818,0.6944563388824463
1240,3268,0.6701450347900391
1240,2764,0.6608843803405762
1241,2077,0.7442423105239868
1242,2656,0.790331244468689
1242,2233,0.7575221061706543
1244,2296,0.7760695219039917
1244,2746,0.7746775150299072
1244,2086,0.7694337368011475
1244,3236,0.734253466129303
1244,2899,0.6999765634536743
1244,1281,0.6934680938720703
1247,3028,0.7710050344467163
1247,1268,0.7361453771591187
1247,3356,0.7351394891738892
1248,2315,0.7068561315536499
1248,1601,0.7055530548095703
1248,2520,0.6981006264686584
1249,1387,0.8544356822967529
1249,2314,0.8500113487243652
1249,2322,0.8377560377120972
1249,1656,0.8217031955718994
1249,2343,0.8162007331848145
1249,2196,0.802958607673645
1249,2480,0.798758864402771
1249,1654,0.7936551570892334
1249,2141,0.7908963561058044
1250,2084,0.7486517429351807
1250,2454,0.7358988523483276
1251,2544,0.8045089244842529
1251,1253,0.8029348850250244
1251,1415,0.8008795976638794
1251,2355,0.7998378872871399
1251,2368,0.7936311364173889
1251,2569,0.7914034128189087
1251,2361,0.7881760597229004
1251,2604,0.7862863540649414
1251,2319,0.7843150496482849
1251,1335,0.7839981317520142
1253,2309,0.8313086032867432
1253,1415,0.8170472383499146
1253,2527,0.8109186887741089
1253,1335,0.8103970289230347
1253,2303,0.8100646734237671
1253,2702,0.8067102432250977
1253,2569,0.8050723075866699
1253,2319,0.8032528758049011
1253,1296,0.8031067252159119
1253,2487,0.7994792461395264
1254,1254,1.0
1256,2017,0.7746943235397339
1256,3142,0.7466315031051636
1256,2822,0.7399324178695679
1256,2987,0.7371025085449219
1256,2491,0.7348531484603882
1256,2056,0.7301797270774841
1256,1265,0.7294961214065552
1256,1997,0.7167772054672241
1256,2755,0.710030198097229
1257,2943,0.7985472679138184
1257,1401,0.7627724409103394
1257,1501,0.7606973648071289
1257,1631,0.7422873377799988
1257,2408,0.7372553944587708
1257,2650,0.7316207885742188
1257,2130,0.7284212112426758
1259,2517,0.7661522626876831
1259,2858,0.7277121543884277
1259,1722,0.7141328454017639
1260,2839,0.6880003213882446
1260,2868,0.6645796298980713
1262,2768,0.6905703544616699
1263,2069,0.6468523740768433
1265,1739,0.7814412117004395
1265,2656,0.764886736869812
1265,1285,0.7381591796875
1265,1997,0.7375801801681519
1265,1451,0.7281455993652344
1265,2584,0.7183685898780823
1266,2338,0.8025541305541992
1266,1830,0.7894507050514221
1266,2275,0.7872047424316406
1266,1512,0.7810484170913696
1266,1517,0.7737590074539185
1267,3231,0.7374019622802734
1267,2819,0.7340224385261536
1267,2013,0.7293214201927185
1267,2799,0.713212788105011
1268,1890,0.7893772721290588
1269,3123,0.7583352327346802
1269,2111,0.7582772970199585
1270,1613,0.7944132089614868
1271,2604,0.7670907378196716
1271,2368,0.7642002701759338
1272,3201,0.7242617607116699
1272,1771,0.7177689075469971
1273,1639,0.8099228143692017
1273,1361,0.8095691204071045
1273,3014,0.8014773726463318
1273,2190,0.8012022972106934
1273,2317,0.8004086017608643
1273,2338,0.7947496175765991
1273,2490,0.7928221225738525
1273,2409,0.7858967781066895
1273,1456,0.7858541011810303
1275,1590,0.7750364542007446
1275,3341,0.7528817653656006
1276,1826,0.7553048133850098
1276,3259,0.7543841600418091
1276,1288,0.7501447796821594
1276,2934,0.7405553460121155
1276,2297,0.7405553460121155
1276,2812,0.7278231978416443
1277,2766,0.7537644505500793
1277,1839,0.7224563360214233
1277,2531,0.7132644653320312
1278,2403,0.6404654383659363
1278,3164,0.6125960350036621
1281,1304,0.7950047254562378
1281,1608,0.7287075519561768
1281,3291,0.6869988441467285
1282,3076,0.632804274559021
1283,3006,0.7760821580886841
1283,2313,0.7645162343978882
1284,1957,0.7044392228126526
1284,1620,0.6488713026046753
1285,1355,0.7466452121734619
1286,1395,0.7465771436691284
1287,1959,0.707838773727417
1288,1851,0.733145534992218
1288,2740,0.7201062440872192
1288,3021,0.712380051612854
1289,2745,0.7024831771850586
1290,1613,0.8017698526382446
1290,1590,0.7777292728424072
1290,1600,0.7738100290298462
1290,1442,0.7734130024909973
1290,2701,0.7690389156341553
1290,2964,0.7663657665252686
1291,2496,0.6350690126419067
1291,2802,0.5938680171966553
1292,2786,0.7736528515815735
1292,3070,0.7434672117233276
1292,1435,0.7377274036407471
1293,1764,0.6673760414123535
1293,3047,0.659318208694458
1294,3206,0.7246515154838562
1296,2393,0.8360497951507568
1296,3235,0.8158484697341919
1296,2272,0.8136978149414062
1296,3173,0.8023453950881958
1296,1802,0.800782322883606
1296,2290,0.7827416658401489
1296,1335,0.7808153629302979
1296,2348,0.7743926048278809
1298,1399,0.7553699016571045
1300,2234,0.7884517908096313
1300,2485,0.7880426645278931
1300,2511,0.7820411920547485
1300,1944,0.78083336353302
1300,2602,0.7668471336364746
1301,1631,0.739404559135437
1302,3004,0.7990537881851196
1302,2162,0.7635511159896851
1302,1582,0.7581030130386353
1302,3115,0.7581030130386353
1303,1756,0.8053353428840637
1303,2368,0.7861369848251343
1303,1462,0.7729350328445435
1303,2319,0.7545835971832275
1303,2512,0.7307745218276978
1304,1957,0.6568539142608643
1305,2399,0.8331001996994019
1305,1903,0.7764348983764648
1305,1570,0.7524394989013672
1306,3070,0.7479852437973022
1306,1879,0.7194861173629761
1307,1485,0.7858538627624512
1307,2598,0.7455735206604004
1307,2493,0.7362011671066284
1307,2953,0.7193615436553955
1308,1704,0.7329221367835999
1308,2828,0.6942673325538635
1308,2375,0.6899339556694031
1308,1740,0.6767035722732544
1311,2800,0.7330600023269653
1312,2645,0.7489433288574219
1312,2208,0.6622473001480103
1313,1634,0.8299520015716553
1313,2243,0.8187042474746704
1313,1943,0.8175204992294312
1313,2393,0.8143727779388428
1313,1812,0.8087863922119141
1313,1467,0.8061016798019409
1313,1677,0.8044469356536865
1313,2272,0.8025109767913818
1313,2427,0.7996964454650879
1314,2739,0.8114134073257446
1314,3235,0.8075058460235596
1314,2389,0.8031659126281738
1314,2386,0.7977610230445862
1315,3197,0.6775745153427124
1315,1651,0.6718730926513672
1316,2987,0.7221567034721375
1316,3019,0.7180869579315186
1317,2236,0.7616696357727051
1317,3016,0.7230156064033508
1317,2238,0.7035840749740601
1317,1967,0.6907028555870056
1317,3128,0.6834508180618286
1318,1382,0.7765601873397827
1318,1332,0.7561001777648926
1319,2011,0.7582274079322815
1319,1660,0.7337179183959961
1319,2696,0.7219781875610352
1319,2603,0.7044873237609863
1321,1895,0.737969696521759
1323,3078,0.7467371821403503
1324,3018,0.7445061206817627
1324,3183,0.684666097164154
1324,1592,0.6731467843055725
1324,3338,0.6731467843055725
1325,2028,0.8331941366195679
1325,2313,0.7839381694793701
1325,1485,0.7734559774398804
1325,2123,0.7729594707489014
1326,2516,0.7664480209350586
1326,2837,0.6727621555328369
1329,3002,0.7709017992019653
1329,2071,0.7699133157730103
1329,1579,0.7486752271652222
1329,2405,0.7311674356460571
1330,1917,0.7867411375045776
1330,2031,0.7782518863677979
1330,1538,0.7734917402267456
1330,2565,0.7732064127922058
1330,1929,0.7709313035011292
1330,1561,0.7686293125152588
1331,3147,0.6400480270385742
1332,2444,0.7650283575057983
1332,1908,0.7602004408836365
1333,2501,0.6580559015274048
1333,2503,0.648871898651123
1333,2659,0.6464247703552246
1333,2742,0.6135287284851074
1333,2825,0.5910370349884033
1334,3044,0.9154075980186462
1335,2412,0.8060604333877563
1335,1605,0.8045179843902588
1335,2702,0.7960025072097778
1335,2487,0.7873677611351013
1335,2004,0.7785524129867554
1336,1494,0.7246474027633667
1337,2642,0.7446891665458679
1337,1778,0.7190846800804138
1338,2346,0.7926571369171143
1338,1507,0.7855583429336548
1338,1573,0.7750020623207092
1338,2153,0.7715070843696594
1339,1751,0.7471386194229126
1340,2674,0.8034816980361938
1340,1807,0.7524541020393372
1340,2200,0.7454196214675903
1340,1394,0.7130029201507568
1342,2566,0.6783050894737244
1343,2832,0.7176746726036072
1344,2309,0.8176510334014893
1344,2670,0.7631262540817261
1347,1960,0.7488961219787598
1347,3113,0.7004181146621704
1347,1430,0.6885719299316406
1347,2566,0.6882228255271912
1349,2534,0.7796655893325806
1350,2598,0.7878965735435486
1350,1797,0.780791163444519
1350,1682,0.7790522575378418
1350,1395,0.7684851884841919
1350,1536,0.7611725330352783
1350,3323,0.7564530372619629
1351,1789,0.7904961109161377
1351,1820,0.7836453914642334
1351,2047,0.763939380645752
1351,2749,0.7604256868362427
1351,3075,0.7603027820587158
1351,1975,0.7542433738708496
